country,year,interest_margin_to_gross_income_pct,source,is_extreme_value
Luxembourg,2021,21.3,Annual (reported),False
Luxembourg,2022,25.75,Annual (reported),False
Luxembourg,2023,34.3,Annual (reported),False
Luxembourg,2024,35.72,Annual (reported),False
Luxembourg,2025,34.29,Annual (reported),False
"Macao SAR, China",2010,58.57,Annual (reported),False
"Macao SAR, China",2011,65.95,Annual (reported),False
"Macao SAR, China",2012,67.53,Annual (reported),False
"Macao SAR, China",2013,76.77,Annual (reported),False
"Macao SAR, China",2014,75.88,Annual (reported),False
"Macao SAR, China",2015,74.58,Annual (reported),False
"Macao SAR, China",2016,71.83,Annual (reported),False
"Macao SAR, China",2017,73.73,Annual (reported),False
"Macao SAR, China",2018,74.86,Annual (reported),False
"Macao SAR, China",2019,73.07,Annual (reported),False
"Macao SAR, China",2020,71.54,Annual (reported),False
"Macao SAR, China",2021,71.28,Annual (reported),False
"Macao SAR, China",2022,73.78,Annual (reported),False
"Macao SAR, China",2023,69.99,Annual (reported),False
"Macao SAR, China",2024,63.35,Annual (reported),False
"Macao SAR, China",2025,60.71,Annual (reported),False
Madagascar,2005,61.91,Annual (reported),False
Madagascar,2006,65.18,Annual (reported),False
Madagascar,2007,66.71,Annual (reported),False
Madagascar,2008,58.52,Annual (reported),False
Madagascar,2009,58.06,Annual (reported),False
Madagascar,2010,59.34,Annual (reported),False
Madagascar,2011,59.2,Annual (reported),False
Madagascar,2012,60.54,Annual (reported),False
Madagascar,2013,60.86,Annual (reported),False
Madagascar,2014,56.46,Annual (reported),False
Madagascar,2015,54.06,Annual (reported),False
Madagascar,2016,60.52,Annual (reported),False
Madagascar,2017,62.16,Annual (reported),False
Madagascar,2018,60.82,Annual (reported),False
Madagascar,2019,60.57,Annual (reported),False
Madagascar,2020,60.22,Annual (reported),False
Madagascar,2021,51.29,Annual (reported),False
Madagascar,2022,50.82,Annual (reported),False
Madagascar,2023,54.34,Annual (reported),False
Madagascar,2024,55.09,Annual (reported),False
Madagascar,2025,55.21,Annual (reported),False
Malawi,2015,61.87,Annual (reported),False
Malawi,2016,63.06,Annual (reported),False
Malawi,2017,65.07,Annual (reported),False
Malawi,2018,58.88,Annual (reported),False
Malawi,2019,59.63,Annual (reported),False
Malawi,2020,59.21,Annual (reported),False
Malawi,2021,60.94,Annual (reported),False
Malawi,2022,63.71,Annual (reported),False
Malawi,2023,61.12,Annual (reported),False
Malaysia,2005,58.73,Annual (reported),False
Malaysia,2006,59.04,Annual (reported),False
Malaysia,2007,55.5,Annual (reported),False
Malaysia,2008,58.24,Annual (reported),False
Malaysia,2009,57.69,Annual (reported),False
Malaysia,2010,59.82,Annual (reported),False
Malaysia,2011,53.48,Annual (reported),False
Malaysia,2012,54.78,Annual (reported),False
Malaysia,2013,59.6,Annual (reported),False
Malaysia,2014,61.0,Annual (reported),False
Malaysia,2015,61.84,Annual (reported),False
Malaysia,2016,60.96,Annual (reported),False
Malaysia,2017,61.07,Annual (reported),False
Malaysia,2018,60.98,Annual (reported),False
Malaysia,2019,57.85,Annual (reported),False
Malaysia,2020,58.11,Annual (reported),False
Malaysia,2021,61.37,Annual (reported),False
Malaysia,2022,61.13,Annual (reported),False
Malaysia,2023,58.05,Annual (reported),False
Malaysia,2024,57.36,Annual (reported),False
Malaysia,2025,55.22,Annual (reported),False
Maldives,2012,58.32,Annual (reported),False
Maldives,2013,56.04,Annual (reported),False
Maldives,2014,65.48,Annual (reported),False
Maldives,2015,62.19,Annual (reported),False
Maldives,2016,65.87,Annual (reported),False
Maldives,2017,64.53,Annual (reported),False
Maldives,2018,64.2,Annual (reported),False
Maldives,2019,65.03,Annual (reported),False
Maldives,2020,71.65,Annual (reported),False
Maldives,2021,58.06,Annual (reported),False
Maldives,2022,63.07,Annual (reported),False
Maldives,2023,64.62,Annual (reported),False
Maldives,2024,65.82,Annual (reported),False
Maldives,2025,61.51,Annual (reported),False
Malta,2005,70.3,Annual (reported),False
Malta,2006,67.78,Annual (reported),False
Malta,2007,73.96,Annual (reported),False
Malta,2008,91.95,Annual (reported),False
Malta,2009,63.03,Annual (reported),False
Malta,2010,71.84,Annual (reported),False
Malta,2011,71.68,Annual (reported),False
Malta,2012,61.2,Annual (reported),False
Malta,2013,63.01,Annual (reported),False
Malta,2014,64.27,Annual (reported),False
Malta,2015,61.1,Annual (reported),False
Malta,2016,61.76,Annual (reported),False
Malta,2017,70.04,Annual (reported),False
Malta,2018,66.37,Annual (reported),False
Malta,2019,63.79,Annual (reported),False
Malta,2020,72.55,Annual (reported),False
Malta,2021,71.59,Annual (reported),False
Malta,2022,71.34,Annual (reported),False
Malta,2023,80.72,Annual (reported),False
Malta,2024,79.0,Annual (reported),False
Malta,2025,76.98,Annual (reported),False
Mauritius,2009,69.05,Annual (reported),False
Mauritius,2010,66.75,Annual (reported),False
Mauritius,2011,65.1,Annual (reported),False
Mauritius,2012,65.71,Annual (reported),False
Mauritius,2013,69.55,Annual (reported),False
Mauritius,2014,61.91,Annual (reported),False
Mauritius,2015,64.22,Annual (reported),False
Mauritius,2016,66.02,Annual (reported),False
Mauritius,2017,69.47,Annual (reported),False
Mauritius,2018,70.73,Annual (reported),False
Mauritius,2019,72.13,Annual (reported),False
Mauritius,2020,68.72,Annual (reported),False
Mauritius,2021,65.92,Annual (reported),False
Mauritius,2022,70.14,Annual (reported),False
Mauritius,2023,75.32,Annual (reported),False
Mauritius,2024,75.04,Annual (reported),False
Mauritius,2025,72.93,Annual (reported),False
Mexico,2005,67.91,Annual (reported),False
Mexico,2006,67.54,Annual (reported),False
Mexico,2007,69.53,Annual (reported),False
Mexico,2008,74.48,Annual (reported),False
Mexico,2009,67.04,Annual (reported),False
Mexico,2010,70.87,Annual (reported),False
Mexico,2011,72.26,Annual (reported),False
Mexico,2012,72.11,Annual (reported),False
Mexico,2013,70.14,Annual (reported),False
Mexico,2014,72.06,Annual (reported),False
Mexico,2015,72.99,Annual (reported),False
Mexico,2016,73.79,Annual (reported),False
Mexico,2017,73.31,Annual (reported),False
Mexico,2018,74.49,Annual (reported),False
Mexico,2019,74.29,Annual (reported),False
Mexico,2020,76.03,Annual (reported),False
Mexico,2021,72.78,Annual (reported),False
Mexico,2022,76.41,Annual (reported),False
Mexico,2023,76.66,Annual (reported),False
Mexico,2024,77.59,Annual (reported),False
Mexico,2025,77.48,Annual (reported),False
"Micronesia, Fed. Sts.",2013,78.92,Annual (reported),False
"Micronesia, Fed. Sts.",2014,80.31,Annual (reported),False
"Micronesia, Fed. Sts.",2015,79.1,Annual (reported),False
"Micronesia, Fed. Sts.",2016,83.01,Annual (reported),False
"Micronesia, Fed. Sts.",2017,84.13,Annual (reported),False
"Micronesia, Fed. Sts.",2018,86.98,Annual (reported),False
"Micronesia, Fed. Sts.",2019,86.59,Annual (reported),False
"Micronesia, Fed. Sts.",2020,85.4,Annual (reported),False
"Micronesia, Fed. Sts.",2021,82.35,Annual (reported),False
"Micronesia, Fed. Sts.",2022,84.78,Annual (reported),False
"Micronesia, Fed. Sts.",2023,91.02,Annual (reported),False
"Micronesia, Fed. Sts.",2024,89.98,Annual (reported),False
Moldova,2009,46.34,Annual (reported),False
Moldova,2010,55.72,Annual (reported),False
Moldova,2011,57.65,Annual (reported),False
Moldova,2012,56.7,Annual (reported),False
Moldova,2013,53.15,Annual (reported),False
Moldova,2014,54.96,Annual (reported),False
Moldova,2015,52.83,Annual (reported),False
Moldova,2016,57.67,Annual (reported),False
Moldova,2017,53.15,Annual (reported),False
Moldova,2018,51.68,Annual (reported),False
Moldova,2019,51.31,Annual (reported),False
Moldova,2020,47.05,Annual (reported),False
Moldova,2021,49.98,Annual (reported),False
Moldova,2022,59.1,Annual (reported),False
Moldova,2023,56.56,Annual (reported),False
Moldova,2024,51.32,Annual (reported),False
Moldova,2025,55.93,Annual (reported),False
Mongolia,2016,35.32,Annual (reported),False
Mongolia,2017,65.18,Annual (reported),False
Mongolia,2018,63.08,Annual (reported),False
Mongolia,2019,70.12,Annual (reported),False
Mongolia,2020,64.47,Annual (reported),False
Mongolia,2021,69.0,Annual (reported),False
Mongolia,2022,66.58,Annual (reported),False
Mongolia,2023,68.42,Annual (reported),False
Mongolia,2024,69.05,Annual (reported),False
Mongolia,2025,65.0,Annual (reported),False
Montenegro,2006,46.03,Annual (reported),False
Montenegro,2007,50.95,Annual (reported),False
Montenegro,2008,61.0,Annual (reported),False
Montenegro,2009,64.77,Annual (reported),False
Montenegro,2010,63.48,Annual (reported),False
Montenegro,2011,42.97,Annual (reported),False
Montenegro,2012,51.06,Annual (reported),False
Montenegro,2013,58.36,Annual (reported),False
Montenegro,2014,60.18,Annual (reported),False
Montenegro,2015,58.48,Annual (reported),False
Montenegro,2016,58.34,Annual (reported),False
Montenegro,2017,54.54,Annual (reported),False
Montenegro,2018,56.07,Annual (reported),False
Montenegro,2019,56.55,Annual (reported),False
Montenegro,2020,60.78,Annual (reported),False
Montenegro,2021,55.59,Annual (reported),False
Montenegro,2022,54.02,Annual (reported),False
Montenegro,2023,55.86,Annual (reported),False
Montenegro,2024,57.56,Annual (reported),False
Montenegro,2025,59.24,Annual (reported),False
Montserrat,2015,50.99,Annual (reported),False
Montserrat,2016,59.99,Annual (reported),False
Montserrat,2017,57.9,Annual (reported),False
Montserrat,2018,51.99,Annual (reported),False
Montserrat,2019,59.93,Annual (reported),False
Montserrat,2020,56.92,Annual (reported),False
Montserrat,2021,61.1,Annual (reported),False
Montserrat,2022,63.77,Annual (reported),False
Montserrat,2023,64.25,Annual (reported),False
Montserrat,2024,72.8,Annual (reported),False
Morocco,2011,70.43,Annual (reported),False
Morocco,2012,69.29,Annual (reported),False
Morocco,2013,68.84,Annual (reported),False
Morocco,2014,66.84,Annual (reported),False
Morocco,2015,68.99,Annual (reported),False
Morocco,2016,67.02,Annual (reported),False
Morocco,2017,66.1,Annual (reported),False
Morocco,2018,68.17,Annual (reported),False
Morocco,2019,66.27,Annual (reported),False
Morocco,2020,67.34,Annual (reported),False
Morocco,2021,68.31,Annual (reported),False
Morocco,2022,69.73,Annual (reported),False
Morocco,2023,66.26,Annual (reported),False
Morocco,2024,62.76,Annual (reported),False
Mozambique,2013,55.65,Annual (reported),False
Mozambique,2014,55.37,Annual (reported),False
Mozambique,2015,52.75,Annual (reported),False
Mozambique,2016,65.05,Annual (reported),False
Mozambique,2017,71.25,Annual (reported),False
Mozambique,2018,71.64,Annual (reported),False
Mozambique,2019,67.55,Annual (reported),False
Mozambique,2020,65.89,Annual (reported),False
Mozambique,2021,64.08,Annual (reported),False
Mozambique,2022,68.5,Annual (reported),False
Mozambique,2023,63.87,Annual (reported),False
Mozambique,2024,66.59,Annual (reported),False
Mozambique,2025,63.53,Annual (reported),False
Namibia,2010,50.02,Annual (reported),False
Namibia,2011,52.53,Annual (reported),False
Namibia,2012,55.97,Annual (reported),False
Namibia,2013,55.62,Annual (reported),False
Namibia,2014,56.72,Annual (reported),False
Namibia,2015,56.88,Annual (reported),False
Namibia,2016,57.42,Annual (reported),False
Namibia,2017,57.58,Annual (reported),False
Namibia,2018,56.38,Annual (reported),False
Namibia,2019,56.8,Annual (reported),False
Namibia,2020,53.96,Annual (reported),False
Namibia,2021,56.29,Annual (reported),False
Namibia,2022,56.69,Annual (reported),False
Namibia,2023,58.49,Annual (reported),False
Namibia,2024,57.61,Annual (reported),False
Namibia,2025,56.79,Annual (reported),False
Nepal,2016,72.3,Annual (reported),False
Nepal,2017,72.01,Annual (reported),False
Nepal,2018,75.91,Annual (reported),False
Nepal,2019,75.45,Annual (reported),False
Nepal,2020,74.35,Annual (reported),False
Nepal,2021,69.87,Annual (reported),False
Nepal,2022,80.61,Annual (reported),False
Nepal,2023,79.93,Annual (reported),False
Nepal,2024,77.86,Annual (reported),False
Nepal,2025,74.29,Annual (reported),False
Netherlands,2008,-99.61,Annual (reported),False
Netherlands,2009,68.85,Annual (reported),False
Netherlands,2010,71.12,Annual (reported),False
Netherlands,2011,73.0,Annual (reported),False
Netherlands,2012,75.14,Annual (reported),False
Netherlands,2013,82.79,Annual (reported),False
Netherlands,2014,77.69,Annual (reported),False
Netherlands,2015,73.49,Annual (reported),False
Netherlands,2016,64.78,Annual (reported),False
Netherlands,2017,73.54,Annual (reported),False
Netherlands,2018,54.82,Annual (reported),False
Netherlands,2019,54.98,Annual (reported),False
Netherlands,2020,54.31,Annual (reported),False
Netherlands,2021,47.91,Annual (reported),False
Netherlands,2022,49.69,Annual (reported),False
Netherlands,2023,65.22,Annual (reported),False
Netherlands,2024,62.75,Annual (reported),False
Netherlands,2025,60.26,Annual (reported),False
Nicaragua,2008,72.11,Annual (reported),False
Nicaragua,2009,73.04,Annual (reported),False
Nicaragua,2010,71.74,Annual (reported),False
Nicaragua,2011,68.49,Annual (reported),False
Nicaragua,2012,69.33,Annual (reported),False
Nicaragua,2013,69.87,Annual (reported),False
Nicaragua,2014,69.94,Annual (reported),False
Nicaragua,2015,69.17,Annual (reported),False
Nicaragua,2016,68.59,Annual (reported),False
Nicaragua,2017,68.88,Annual (reported),False
Nicaragua,2018,68.35,Annual (reported),False
Nicaragua,2019,68.11,Annual (reported),False
Nicaragua,2020,69.45,Annual (reported),False
Nicaragua,2021,68.01,Annual (reported),False
Nicaragua,2022,69.17,Annual (reported),False
Nicaragua,2023,72.87,Annual (reported),False
Nicaragua,2024,77.61,Annual (reported),False
Nicaragua,2025,75.41,Annual (reported),False
Nigeria,2007,44.91,Annual (reported),False
Nigeria,2008,57.85,Annual (reported),False
Nigeria,2009,57.63,Annual (reported),False
Nigeria,2010,53.43,Annual (reported),False
Nigeria,2011,46.56,Annual (reported),False
Nigeria,2012,64.69,Annual (reported),False
Nigeria,2013,64.4,Annual (reported),False
Nigeria,2014,59.08,Annual (reported),False
Nigeria,2015,58.32,Annual (reported),False
Nigeria,2016,59.62,Annual (reported),False
Nigeria,2017,64.54,Annual (reported),False
Nigeria,2018,63.93,Annual (reported),False
Nigeria,2019,62.41,Annual (reported),False
Nigeria,2020,55.93,Annual (reported),False
Nigeria,2021,53.28,Annual (reported),False
Nigeria,2022,53.79,Annual (reported),False
Nigeria,2023,43.61,Annual (reported),False
Nigeria,2024,54.73,Annual (reported),False
Nigeria,2025,67.72,Annual (reported),False
North Macedonia,2005,45.21,Annual (reported),False
North Macedonia,2006,53.42,Annual (reported),False
North Macedonia,2007,53.45,Annual (reported),False
North Macedonia,2008,55.91,Annual (reported),False
North Macedonia,2009,62.32,Annual (reported),False
North Macedonia,2010,61.63,Annual (reported),False
North Macedonia,2011,60.0,Annual (reported),False
North Macedonia,2012,60.59,Annual (reported),False
North Macedonia,2013,62.17,Annual (reported),False
North Macedonia,2014,63.45,Annual (reported),False
North Macedonia,2015,62.75,Annual (reported),False
North Macedonia,2016,62.61,Annual (reported),False
North Macedonia,2017,60.56,Annual (reported),False
North Macedonia,2018,57.85,Annual (reported),False
North Macedonia,2019,58.28,Annual (reported),False
North Macedonia,2020,56.81,Annual (reported),False
North Macedonia,2021,52.89,Annual (reported),False
North Macedonia,2022,55.22,Annual (reported),False
North Macedonia,2023,63.02,Annual (reported),False
North Macedonia,2024,62.91,Annual (reported),False
North Macedonia,2025,60.34,Annual (reported),False
Norway,2009,37.62,Annual (reported),False
Norway,2010,39.48,Annual (reported),False
Norway,2011,37.63,Annual (reported),False
Norway,2012,36.09,Annual (reported),False
Norway,2013,36.19,Annual (reported),False
Norway,2014,35.83,Annual (reported),False
Norway,2015,34.91,Annual (reported),False
Norway,2016,37.23,Annual (reported),False
Norway,2017,58.41,Annual (reported),False
Norway,2018,66.15,Annual (reported),False
Norway,2019,61.81,Annual (reported),False
Norway,2020,62.57,Annual (reported),False
Norway,2021,62.13,Annual (reported),False
Norway,2022,75.0,Annual (reported),False
Norway,2023,75.74,Annual (reported),False
Norway,2024,77.22,Annual (reported),False
Norway,2025,70.65,Annual (reported),False
Pakistan,2013,70.29,Annual (reported),False
Pakistan,2014,71.25,Annual (reported),False
Pakistan,2015,70.39,Annual (reported),False
Pakistan,2016,71.24,Annual (reported),False
Pakistan,2017,68.69,Annual (reported),False
Pakistan,2018,75.37,Annual (reported),False
Pakistan,2019,79.25,Annual (reported),False
Pakistan,2020,79.72,Annual (reported),False
Pakistan,2021,77.85,Annual (reported),False
Pakistan,2022,79.78,Annual (reported),False
Pakistan,2023,82.93,Annual (reported),False
Pakistan,2024,77.75,Annual (reported),False
Pakistan,2025,80.04,Annual (reported),False
Panama,2005,62.23,Annual (reported),False
Panama,2006,60.14,Annual (reported),False
Panama,2007,55.57,Annual (reported),False
Panama,2008,51.07,Annual (reported),False
Panama,2009,61.23,Annual (reported),False
Panama,2010,57.32,Annual (reported),False
Panama,2011,58.67,Annual (reported),False
Panama,2012,57.89,Annual (reported),False
Panama,2013,61.47,Annual (reported),False
Panama,2014,60.92,Annual (reported),False
Panama,2015,62.86,Annual (reported),False
Panama,2016,62.85,Annual (reported),False
Panama,2017,60.4,Annual (reported),False
Panama,2018,61.53,Annual (reported),False
Panama,2019,61.35,Annual (reported),False
Panama,2020,62.0,Annual (reported),False
Panama,2021,56.93,Annual (reported),False
Panama,2022,59.1,Annual (reported),False
Panama,2023,58.96,Annual (reported),False
Panama,2024,56.38,Annual (reported),False
Panama,2025,52.97,Annual (reported),False
Papua New Guinea,2008,52.03,Annual (reported),False
Papua New Guinea,2009,59.05,Annual (reported),False
Papua New Guinea,2010,59.57,Annual (reported),False
Papua New Guinea,2011,51.05,Annual (reported),False
Papua New Guinea,2012,50.68,Annual (reported),False
Papua New Guinea,2013,43.74,Annual (reported),False
Papua New Guinea,2014,56.67,Annual (reported),False
Papua New Guinea,2015,62.38,Annual (reported),False
Papua New Guinea,2016,62.85,Annual (reported),False
Papua New Guinea,2017,64.1,Annual (reported),False
Papua New Guinea,2018,63.12,Annual (reported),False
Papua New Guinea,2019,63.52,Annual (reported),False
Papua New Guinea,2020,65.69,Annual (reported),False
Papua New Guinea,2021,65.6,Annual (reported),False
Papua New Guinea,2022,63.95,Annual (reported),False
Papua New Guinea,2023,62.95,Annual (reported),False
Paraguay,2005,63.22,Annual (reported),False
Paraguay,2006,66.51,Annual (reported),False
Paraguay,2007,64.26,Annual (reported),False
Paraguay,2008,60.05,Annual (reported),False
Paraguay,2009,55.45,Annual (reported),False
Paraguay,2010,50.61,Annual (reported),False
Paraguay,2011,55.71,Annual (reported),False
Paraguay,2012,54.36,Annual (reported),False
Paraguay,2013,67.42,Annual (reported),False
Paraguay,2014,68.78,Annual (reported),False
Paraguay,2015,69.19,Annual (reported),False
Paraguay,2016,70.45,Annual (reported),False
Paraguay,2017,68.24,Annual (reported),False
Paraguay,2018,67.93,Annual (reported),False
Paraguay,2019,66.42,Annual (reported),False
Paraguay,2020,68.12,Annual (reported),False
Paraguay,2021,64.75,Annual (reported),False
Paraguay,2022,66.99,Annual (reported),False
Paraguay,2023,69.09,Annual (reported),False
Paraguay,2024,63.83,Annual (reported),False
Paraguay,2025,57.36,Annual (reported),False
Peru,2010,83.44,Annual (reported),False
Peru,2011,85.03,Annual (reported),False
Peru,2012,84.94,Annual (reported),False
Peru,2013,85.64,Annual (reported),False
Peru,2014,86.11,Annual (reported),False
Peru,2015,81.01,Annual (reported),False
Peru,2016,85.95,Annual (reported),False
Peru,2017,87.36,Annual (reported),False
Peru,2018,88.42,Annual (reported),False
Peru,2019,88.04,Annual (reported),False
Peru,2020,91.7,Annual (reported),False
Peru,2021,90.22,Annual (reported),False
Peru,2022,90.73,Annual (reported),False
Peru,2023,91.74,Annual (reported),False
Peru,2024,91.59,Annual (reported),False
Philippines,2009,65.31,Annual (reported),False
Philippines,2010,61.93,Annual (reported),False
Philippines,2011,62.2,Annual (reported),False
Philippines,2012,57.76,Annual (reported),False
Philippines,2013,57.65,Annual (reported),False
Philippines,2014,66.6,Annual (reported),False
Philippines,2015,70.72,Annual (reported),False
Philippines,2016,69.22,Annual (reported),False
Philippines,2017,73.89,Annual (reported),False
Philippines,2018,75.22,Annual (reported),False
Philippines,2019,74.01,Annual (reported),False
Philippines,2020,73.94,Annual (reported),False
Philippines,2021,73.07,Annual (reported),False
Philippines,2022,75.24,Annual (reported),False
Philippines,2023,78.75,Annual (reported),False
Philippines,2024,79.25,Annual (reported),False
Philippines,2025,78.99,Annual (reported),False
Poland,2008,55.71,Annual (reported),False
Poland,2009,51.86,Annual (reported),False
Poland,2010,53.0,Annual (reported),False
Poland,2011,55.79,Annual (reported),False
Poland,2012,55.01,Annual (reported),False
Poland,2013,56.1,Annual (reported),False
Poland,2014,58.18,Annual (reported),False
Poland,2015,57.21,Annual (reported),False
Poland,2016,56.93,Annual (reported),False
Poland,2017,61.2,Annual (reported),False
Poland,2018,62.84,Annual (reported),False
Poland,2019,62.78,Annual (reported),False
Poland,2020,62.08,Annual (reported),False
Poland,2021,58.04,Annual (reported),False
Poland,2022,72.63,Annual (reported),False
Poland,2023,70.11,Annual (reported),False
Poland,2024,72.12,Annual (reported),False
Poland,2025,71.22,Annual (reported),False
Portugal,2005,53.45,Annual (reported),False
Portugal,2006,53.44,Annual (reported),False
Portugal,2007,54.64,Annual (reported),False
Portugal,2018,54.94,Annual (reported),False
Portugal,2019,55.57,Annual (reported),False
Portugal,2020,56.3,Annual (reported),False
Portugal,2021,50.95,Annual (reported),False
Portugal,2022,56.17,Annual (reported),False
Portugal,2023,66.87,Annual (reported),False
Portugal,2024,67.49,Annual (reported),False
Portugal,2025,53.1,Annual (reported),False
Romania,2007,45.21,Annual (reported),False
Romania,2008,44.76,Annual (reported),False
Romania,2009,44.1,Annual (reported),False
Romania,2010,60.61,Annual (reported),False
Romania,2011,61.99,Annual (reported),False
Romania,2012,62.32,Annual (reported),False
Romania,2013,58.83,Annual (reported),False
Romania,2014,58.56,Annual (reported),False
Romania,2015,49.14,Annual (reported),False
Romania,2016,51.85,Annual (reported),False
Romania,2017,53.46,Annual (reported),False
Romania,2018,59.39,Annual (reported),False
Romania,2019,59.04,Annual (reported),False
Romania,2020,60.9,Annual (reported),False
Romania,2021,58.8,Annual (reported),False
Romania,2022,61.85,Annual (reported),False
Romania,2023,63.21,Annual (reported),False
Romania,2024,64.07,Annual (reported),False
Romania,2025,60.95,Annual (reported),False
Russian Federation,2008,42.94,Annual (reported),False
Russian Federation,2009,45.18,Annual (reported),False
Russian Federation,2010,47.01,Annual (reported),False
Russian Federation,2011,43.14,Annual (reported),False
Russian Federation,2012,46.06,Annual (reported),False
Russian Federation,2013,49.01,Annual (reported),False
Russian Federation,2014,42.24,Annual (reported),False
Russian Federation,2015,25.57,Annual (reported),False
Russian Federation,2016,20.22,Annual (reported),False
Russian Federation,2017,23.78,Annual (reported),False
Russian Federation,2019,52.99,Annual (reported),False
Russian Federation,2020,63.41,Annual (reported),False
Russian Federation,2021,72.3,Annual (reported),False
Russian Federation,2022,50.85,Annual (reported),False
Russian Federation,2023,73.09,Annual (reported),False
Rwanda,2008,54.24,Annual (reported),False
Rwanda,2009,53.5,Annual (reported),False
Rwanda,2010,50.92,Annual (reported),False
Rwanda,2011,54.63,Annual (reported),False
Rwanda,2012,55.53,Annual (reported),False
Rwanda,2013,58.87,Annual (reported),False
Rwanda,2014,60.26,Annual (reported),False
Rwanda,2015,60.91,Annual (reported),False
Rwanda,2016,65.87,Annual (reported),False
Rwanda,2017,66.87,Annual (reported),False
Rwanda,2018,65.66,Annual (reported),False
Rwanda,2019,68.17,Annual (reported),False
Rwanda,2020,72.44,Annual (reported),False
Rwanda,2021,70.56,Annual (reported),False
Rwanda,2022,70.92,Annual (reported),False
Rwanda,2023,69.7,Annual (reported),False
Rwanda,2024,69.6,Annual (reported),False
Samoa,2016,59.91,Annual (reported),False
Samoa,2017,57.98,Annual (reported),False
Samoa,2018,56.88,Annual (reported),False
Samoa,2019,53.28,Annual (reported),False
Samoa,2020,65.4,Annual (reported),False
Samoa,2021,69.08,Annual (reported),False
Samoa,2022,64.33,Annual (reported),False
Samoa,2023,53.38,Annual (reported),False
Samoa,2024,53.6,Annual (reported),False
San Marino,2008,99.58,Annual (reported),False
San Marino,2009,67.47,Annual (reported),False
San Marino,2010,54.9,Annual (reported),False
San Marino,2011,32.47,Annual (reported),False
San Marino,2012,51.23,Annual (reported),False
San Marino,2013,40.68,Annual (reported),False
San Marino,2014,24.53,Annual (reported),False
San Marino,2015,47.31,Annual (reported),False
San Marino,2016,45.48,Annual (reported),False
San Marino,2017,50.2,Annual (reported),False
San Marino,2018,66.84,Annual (reported),False
San Marino,2019,48.05,Annual (reported),False
San Marino,2020,46.38,Annual (reported),False
San Marino,2021,46.92,Annual (reported),False
San Marino,2022,54.04,Annual (reported),False
San Marino,2023,58.49,Annual (reported),False
San Marino,2024,53.54,Annual (reported),False
San Marino,2025,53.54,Annual (reported),False
Saudi Arabia,2009,73.07,Annual (reported),False
Saudi Arabia,2010,70.29,Annual (reported),False
Saudi Arabia,2011,68.7,Annual (reported),False
Saudi Arabia,2012,65.88,Annual (reported),False
Saudi Arabia,2013,66.45,Annual (reported),False
Saudi Arabia,2014,66.5,Annual (reported),False
Saudi Arabia,2015,67.12,Annual (reported),False
Saudi Arabia,2016,70.08,Annual (reported),False
Saudi Arabia,2017,73.4,Annual (reported),False
Saudi Arabia,2018,75.65,Annual (reported),False
Saudi Arabia,2019,77.69,Annual (reported),False
Saudi Arabia,2020,76.58,Annual (reported),False
Saudi Arabia,2021,77.06,Annual (reported),False
Saudi Arabia,2022,77.97,Annual (reported),False
Saudi Arabia,2023,78.85,Annual (reported),False
Saudi Arabia,2024,77.78,Annual (reported),False
Saudi Arabia,2025,75.98,Annual (reported),False
Seychelles,2005,70.96,Annual (reported),False
Seychelles,2006,67.42,Annual (reported),False
Seychelles,2007,55.76,Annual (reported),False
Seychelles,2008,38.91,Annual (reported),False
Seychelles,2009,66.12,Annual (reported),False
Seychelles,2010,56.78,Annual (reported),False
Seychelles,2011,53.37,Annual (reported),False
Seychelles,2012,60.96,Annual (reported),False
Seychelles,2013,60.78,Annual (reported),False
Seychelles,2014,53.67,Annual (reported),False
Seychelles,2015,60.67,Annual (reported),False
Seychelles,2016,61.74,Annual (reported),False
Seychelles,2017,58.73,Annual (reported),False
Seychelles,2018,59.02,Annual (reported),False
Seychelles,2019,62.46,Annual (reported),False
Seychelles,2020,58.33,Annual (reported),False
Seychelles,2021,57.43,Annual (reported),False
Seychelles,2022,56.29,Annual (reported),False
Seychelles,2023,62.71,Annual (reported),False
Seychelles,2024,63.6,Annual (reported),False
Seychelles,2025,60.16,Annual (reported),False
Singapore,2008,73.47,Annual (reported),False
Singapore,2009,67.28,Annual (reported),False
Singapore,2010,58.48,Annual (reported),False
Singapore,2011,65.15,Annual (reported),False
Singapore,2012,55.57,Annual (reported),False
Singapore,2013,61.65,Annual (reported),False
Singapore,2014,64.93,Annual (reported),False
Singapore,2015,62.85,Annual (reported),False
Singapore,2016,61.79,Annual (reported),False
Singapore,2017,62.47,Annual (reported),False
Singapore,2018,69.12,Annual (reported),False
Singapore,2019,63.52,Annual (reported),False
Slovak Republic,2005,65.42,Annual (reported),False
Slovak Republic,2008,65.91,Annual (reported),False
Slovak Republic,2009,76.81,Annual (reported),False
Slovak Republic,2010,75.95,Annual (reported),False
Slovak Republic,2011,73.88,Annual (reported),False
Slovak Republic,2012,84.1,Annual (reported),False
Slovak Republic,2013,77.51,Annual (reported),False
Slovak Republic,2014,80.43,Annual (reported),False
Slovak Republic,2015,76.91,Annual (reported),False
Slovak Republic,2016,67.18,Annual (reported),False
Slovak Republic,2017,74.4,Annual (reported),False
Slovak Republic,2018,72.79,Annual (reported),False
Slovak Republic,2019,71.45,Annual (reported),False
Slovak Republic,2020,63.92,Annual (reported),False
Slovak Republic,2021,61.78,Annual (reported),False
